url_name,English,Chinese
synoid_heliocor,Synoid Heliocor,枢议·赫利俄光锤
synoid_simulor,Synoid Simulor,枢议·重力奇点拟成枪
synth_charge,Synth Charge,合成 充能
synth_deconstruct,Synth Deconstruct,合成 解构
synth_fiber,Synth Fiber,合成 纤维
synth_reflex,Synth Reflex,合成 反射
system_reroute,System Reroute,系统重划
tactical_pump,Tactical Pump,战术上膛
tactical_reload,Tactical Reload,机动装填
tactical_retreat,Tactical Retreat,战术性撤退
tainted_clip,Tainted Clip,感染弹匣
tainted_hydra,Tainted Hydra,污染水螅
tainted_mag,Tainted Mag,腐败弹匣
tainted_shell,Tainted Shell,污秽弹药
tandem_bond,Tandem Bond,串联连结
target_acquired,Target Acquired,锁定目标
target_cracker,Target Cracker,弱点专精
target_fixation,Target Fixation,目标入定
targeting_receptor,Targeting Receptor,目标感应
targeting_subsystem,Targeting Subsystem,定位辅助
tatsu_prime_blade,Tatsu Prime Blade,龙辰 Prime 刀刃
tatsu_prime_blueprint,Tatsu Prime Blueprint,龙辰 Prime 蓝图
tatsu_prime_handle,Tatsu Prime Handle,龙辰 Prime 握柄
tatsu_prime_set,Tatsu Prime Set,龙辰 Prime 一套
tear_azurite,Tear Azurite,泪滴形石青
tear_gas,Tear Gas,催泪毒雾
tech_titan_electronics_store,Tech Titan Electronics Store Scene,科技泰坦电子商店场景
technocyte_coda_stadium_scene,Technocyte Coda Stadium Scene,科技细胞终幕者体育馆场景
tectonic_fracture,Tectonic Fracture,构造裂缝
teeming_virulence,Teeming Virulence,猛爆致病
tek_assault,Tek Assault,技法 猛袭
tek_collateral,Tek Collateral,技法 连带
tek_enhance,Tek Enhance,技法 强化
tek_gravity,Tek Gravity,技法 引力
tekko_prime_blade,Tekko Prime Blade,铁钩手甲 Prime 刀刃
tekko_prime_blueprint,Tekko Prime Blueprint,铁钩手甲 Prime 蓝图
tekko_prime_gauntlet,Tekko Prime Gauntlet,铁钩手甲 Prime 拳套
tekko_prime_set,Tekko Prime Set,铁钩手甲 Prime 一套
fatal_teleport,Teleport Rush,闪现急袭
telos_akbolto,Telos Akbolto,终极·螺钉双枪
telos_boltace,Telos Boltace,终极·螺钉拐刃
telos_boltor,Telos Boltor,终极·螺钉步枪
tempered_blade,Tempered Blade,强化刀片
tempered_bound,Tempered Bound,调节跳跃
tempo_royale,Tempo Royale,皇家节奏
temporal_artillery,Temporal Artillery,时协炮击
temporal_erosion,Temporal Erosion,时空侵蚀
tenacious_bond,Tenacious Bond,坚韧连结
tenora_prime_barrel,Tenora Prime Barrel,双簧管 Prime 枪管
tenora_prime_blueprint,Tenora Prime Blueprint,双簧管 Prime 蓝图
tenora_prime_receiver,Tenora Prime Receiver,双簧管 Prime 枪机
tenora_prime_set,Tenora Prime Set,双簧管 Prime 一套
tenora_prime_stock,Tenora Prime Stock,双簧管 Prime 枪托
terminal_velocity,Terminal Velocity,极限速度
territorial_aggression,Territorial Aggression,侵略领土
teshins_cave_scene,Teshin's Cave Scene,Teshin 的洞穴场景
teshins_refuge_scene,Teshin's Refuge Scene,Teshin 的隐居处场景
tesla_bank,Tesla Bank,特斯拉电容
tether,Tether,束缚力场
tether_grenades,Tether Grenades,系绳榴弹
the_abandoned_vessel_scene,The Abandoned Vessel Scene,废弃承载体场景
the_ballroom_simulacrum,The Ballroom Simulacrum,舞厅幻影装置
the_citadel_simulacrum,The Citadel Simulacrum,城堡幻影装置
the_cold_below_scene,The Cold Below Scene,幽寒归处场景
the_perrin_sequence_augment_mod,The Perrin Sequence Augment Mod,佩兰数列强化Mod
the_relentless_lost,The Relentless Lost,无情失落
theorem_contagion,Theorem Contagion,定理·触染
theorem_demulcent,Theorem Demulcent,定理·缓和
theorem_infection,Theorem Infection,定理·感染
thermagnetic_shells,Thermagnetic Shells,热磁弹药
thermal_transfer,Thermal Transfer,热能传递
thermite_rounds,Thermite Rounds,铝热焊弹
thiefs_wit,Thief's Wit,盗贼天赋
thrall_pact,Thrall Pact,奴仆契约
thrash_landing,Thrash Landing,收尾痛击
threat_blocker,Threat Blocker,威胁壁垒
thumper,Thumper,重击者
thunderbolt,Thunderbolt,雷火
thundermiter,Thundermiter,雷电米特尔
tiberon_prime_barrel,Tiberon Prime Barrel,狂鲨 Prime 枪管
tiberon_prime_blueprint,Tiberon Prime Blueprint,狂鲨 Prime 蓝图
tiberon_prime_receiver,Tiberon Prime Receiver,狂鲨 Prime 枪机
tiberon_prime_set,Tiberon Prime Set,狂鲨 Prime 一套
tiberon_prime_stock,Tiberon Prime Stock,狂鲨 Prime 枪托
tidal_impunity,Tidal Impunity,潮汐涌净
tigris_prime_barrel,Tigris Prime Barrel,猛虎 Prime 枪管
tigris_prime_blueprint,Tigris Prime Blueprint,猛虎 Prime 蓝图
tigris_prime_receiver,Tigris Prime Receiver,猛虎 Prime 枪机
tigris_prime_set,Tigris Prime Set,猛虎 Prime 一套
tigris_prime_stock,Tigris Prime Stock,猛虎 Prime 枪托
tink,Tink,修补机
tipedo_prime_blueprint,Tipedo Prime Blueprint,提佩多 Prime 蓝图
tipedo_prime_handle,Tipedo Prime Handle,提佩多 Prime 握柄
tipedo_prime_ornament,Tipedo Prime Ornament,提佩多 Prime 饰物
tipedo_prime_set,Tipedo Prime Set,提佩多 Prime 一套
titania_prime_blueprint,Titania Prime Blueprint,Titania Prime 蓝图
titania_prime_chassis_blueprint,Titania Prime Chassis Blueprint,Titania Prime 机体 蓝图
titania_prime_neuroptics_blueprint,Titania Prime Neuroptics Blueprint,Titania Prime 头部神经光元 蓝图
titania_prime_set,Titania Prime Set,Titania Prime 一套
titania_prime_systems_blueprint,Titania Prime Systems Blueprint,Titania Prime 系统 蓝图
titanic_rumbler,Titanic Rumbler,巨大石者
topaz_antitoxin,Topaz Antitoxin,黄玉解毒剂
total_eclipse,Total Eclipse,全蚀
toxic_barrage,Toxic Barrage,毒素弹幕
toxic_blight,Toxic Blight,毁坏毒素
toxic_flight,Toxic Flight,剧毒飞腾
toxic_sequence,Toxic Sequence,毒素数列
toxin_resistance,Toxin Resistance,毒素抵抗
tractor_beam,Tractor Beam,牵引光束
trail_blazer,Trail Blazer,轨上燃焰
tralok,Tralok,塔洛
trample,Trample,践踏
tranquil_cleave,Tranquil Cleave,秋风落叶
transfusion,Transfusion,血注
transient_fortitude,Transient Fortitude,瞬时坚毅
transistor_shield,Transistor Shield,晶管屏障
trapezium_xenorhast,Trapezium Xenorhast,梯型异源石
tribunal,Tribunal,责难裁决
trick_mag,Trick Mag,戏法增幅
trinity_prime_blueprint,Trinity Prime Blueprint,Trinity Prime 蓝图
trinity_prime_chassis_blueprint,Trinity Prime Chassis Blueprint,Trinity Prime 机体 蓝图
trinity_prime_neuroptics_blueprint,Trinity Prime Neuroptics Blueprint,Trinity Prime 头部神经光元 蓝图
trinity_prime_set,Trinity Prime Set,Trinity Prime 一套
trinity_prime_systems_blueprint,Trinity Prime Systems Blueprint,Trinity Prime 系统 蓝图
triple_tap,Triple Tap,三重连击
trojan_tracker,Trojan Tracker,木马追缉
tromyzon,Tromyzon,多目鳗
true_punishment,True Punishment,真实惩罚
true_steel,True Steel,斩铁
trumna_prime_barrel,Trumna Prime Barrel,灭杀者 Prime 枪管
trumna_prime_blueprint,Trumna Prime Blueprint,灭杀者 Prime 蓝图
trumna_prime_receiver,Trumna Prime Receiver,灭杀者 Prime 枪机
trumna_prime_set,Trumna Prime Set,灭杀者 Prime 一套
trumna_prime_stock,Trumna Prime Stock,灭杀者 Prime 枪托
turbo_protect,Turbo Protect,极速防护
turret_velocity,Turret Velocity,炮台速度
twin_vipers_wraith_barrels,Twin Vipers Wraith Barrels,双子蝰蛇·亡魂 枪管
twin_vipers_wraith_blueprint,Twin Vipers Wraith Blueprint,双子蝰蛇·亡魂 蓝图
twin_vipers_wraith_link,Twin Vipers Wraith Link,双子蝰蛇·亡魂 连接器
twin_vipers_wraith_receivers,Twin Vipers Wraith Receivers,双子蝰蛇·亡魂 枪机
twin_vipers_wraith_set,Twin Vipers Wraith Set,双子蝰蛇·亡魂 一套
twirling_spire,Twirling Spire,回转尖峰
twitch,Twitch,迅速抽换
ulfruns_endurance,Ulfrun's Endurance,坚毅乌尔佛伦
unairu_lens,Unairu Lens,Unairu 晶体
undercroft_dax_camp_scene,Undercroft Dax Camp Scene,地穴禁卫兵营场景
undercroft_lodging_scene,Undercroft Lodging Scene,地穴住所场景
undercroft_lunaro_scene,Undercroft Lunaro Scene,地穴月动球场景
undercroft_opera_scene,Undercroft Opera Scene,地穴歌剧场景
undercroft_outskirts_scene,Undercroft Outskirts Scene,地穴边缘场景
undercroft_park_scene,Undercroft Park Scene,地穴公园场景
undercroft_township_scene,Undercroft Township Scene,地穴小镇场景
undying_will,Undying Will,不朽意志
unleashed,Unleashed,释放
unseen_dread,Unseen Dread,潜隐恐惧
untraceable,Untraceable,无迹可寻
upperhaven_scene,Upperhaven Scene,上港区场景
urga_bracket_blueprint,Urga Bracket Blueprint,厄加脚架 蓝图
vacuum,Vacuum,吸取
valence_formation,Valence Formation,效价炼成
valkyr_prime_blueprint,Valkyr Prime Blueprint,Valkyr Prime 蓝图
valkyr_prime_chassis_blueprint,Valkyr Prime Chassis Blueprint,Valkyr Prime 机体 蓝图
valkyr_prime_neuroptics_blueprint,Valkyr Prime Neuroptics Blueprint,Valkyr Prime 头部神经光元 蓝图
valkyr_prime_set,Valkyr Prime Set,Valkyr Prime 一套
valkyr_prime_systems_blueprint,Valkyr Prime Systems Blueprint,Valkyr Prime 系统 蓝图
vampire_leech,Vampire Leech,汲能榨取
vampiric_grasp,Vampiric Grasp,血吸之握
vanquished_prey,Vanquished Prey,战无不克
vapor_trail,Vapor Trail,雾化尾迹
vaporize,Vaporize,汽化
vasca_kavat_imprint,Vasca Kavat Imprint,噬血型库娃 基因印记
vastilok,Vastilok,瓦斯提枪刃
vasto_prime_barrel,Vasto Prime Barrel,瓦斯托 Prime 枪管
vasto_prime_blueprint,Vasto Prime Blueprint,瓦斯托 Prime 蓝图
vasto_prime_receiver,Vasto Prime Receiver,瓦斯托 Prime 枪机
vasto_prime_set,Vasto Prime Set,瓦斯托 Prime 一套
vauban_prime_blueprint,Vauban Prime Blueprint,Vauban Prime 蓝图
vauban_prime_chassis_blueprint,Vauban Prime Chassis Blueprint,Vauban Prime 机体 蓝图
vauban_prime_neuroptics_blueprint,Vauban Prime Neuroptics Blueprint,Vauban Prime 头部神经光元 蓝图
vauban_prime_set,Vauban Prime Set,Vauban Prime 一套
vauban_prime_systems_blueprint,Vauban Prime Systems Blueprint,Vauban Prime 系统 蓝图
vay_hek_frequency_triangulator,Vay Hek Frequency Triangulator,Vay Hek 坐标频率三角仪
vaykor_hek,Vaykor Hek,勇气·海克
vaykor_marelok,Vaykor Marelok,勇气·玛瑞火枪
vaykor_sydon,Vaykor Sydon,勇气·恶龙
vazarin_lens,Vazarin Lens,Vazarin 晶体
vazarin_transmute_core,Vazarin Transmute Core,Vazarin 转换核心
vectis_prime_barrel,Vectis Prime Barrel,守望者 Prime 枪管
vectis_prime_blueprint,Vectis Prime Blueprint,守望者 Prime 蓝图
vectis_prime_receiver,Vectis Prime Receiver,守望者 Prime 枪机
vectis_prime_set,Vectis Prime Set,守望者 Prime 一套
vectis_prime_stock,Vectis Prime Stock,守望者 Prime 枪托
veils_binding_scene,Veil's Binding Scene,Veil 的拘束台场景
veilbreak_factory_scene,Veilbreak Factory Scene,破障工厂场景
veilbreak_forest_scene,Veilbreak Forest Scene,破障森林场景
veilbreak_murex_scene,Veilbreak Murex Scene,破障骨螺战舰场景
velocitus_barrel,Velocitus Barrel,极速电磁步枪 枪管
velocitus_receiver,Velocitus Receiver,极速电磁步枪 枪机
velocitus_set,Velocitus Set,极速电磁步枪 一套
velocitus_stock,Velocitus Stock,极速电磁步枪 枪托
velox_barrel,Velox Barrel,逐电 枪管
velox_prime_barrel,Velox Prime Barrel,逐电 Prime 枪管
velox_prime_blueprint,Velox Prime Blueprint,逐电 Prime 蓝图
velox_prime_receiver,Velox Prime Receiver,逐电 Prime 枪机
velox_prime_set,Velox Prime Set,逐电 Prime 一套
velox_receiver,Velox Receiver,逐电 枪机
velox_set,Velox Set,逐电 一套
venari_bodyguard,Venari Bodyguard,薇娜丽的护卫
venerdo_hoverdrive,Venerdo Hoverdrive,启明物悬浮驱动
vengeful_revenant,Vengeful Revenant,复仇亡灵
venka_prime_blades,Venka Prime Blades,凯旋之爪 Prime 爪刃
venka_prime_blueprint,Venka Prime Blueprint,凯旋之爪 Prime 蓝图
venka_prime_gauntlet,Venka Prime Gauntlet,凯旋之爪 Prime 手套
venka_prime_set,Venka Prime Set,凯旋之爪 Prime 一套
venom_dose,Venom Dose,猛毒附加
venom_teeth,Venom Teeth,牙齿毒液
venomous_clip,Venomous Clip,恶毒弹匣
venomous_rise,Venomous Rise,剧毒升腾
ventkids_clubhouse_scene,Ventkids Clubhouse Scene,通风小子俱乐部场景
vericres,Vericres,真月武扇
vermillion_antitoxin,Vermillion Antitoxin,辰砂解毒剂
vermillion_storm,Vermillion Storm,朱红暴风
vesper_77_barrel,Vesper 77 Barrel,夜语者 77 枪管
vesper_77_handle,Vesper 77 Handle,夜语者 77 握柄
vesper_77_receiver,Vesper 77 Receiver,夜语者 77 枪机
vesper_77_set,Vesper 77 Set,夜语者 77 一套
vexing_retaliation,Vexing Retaliation,怨怒报复
vicious_approach,Vicious Approach,凶途恶径
vicious_bond,Vicious Bond,凶恶连结
vicious_frost,Vicious Frost,蚀骨寒霜
vicious_spread,Vicious Spread,恶性扩散
vigilante_armaments,Vigilante Armaments,私法 军备
vigilante_fervor,Vigilante Fervor,私法 热诚
vigilante_offense,Vigilante Offense,私法 进攻
vigilante_pursuit,Vigilante Pursuit,私法 追踪
vigilante_supplies,Vigilante Supplies,私法 补给
vigilante_vigor,Vigilante Vigor,私法 活力
vigor,Vigor,活力
vigorous_swap,Vigorous Swap,强力切换
vile_acceleration,Vile Acceleration,卑劣加速
vile_discharge,Vile Discharge,邪恶释放
vile_precision,Vile Precision,极恶精准
viper_wraith,Viper Wraith,蝰蛇·亡魂
viral_quills,Viral Quills,疫病尖刺
viral_tempest,Viral Tempest,病毒风暴
virtuos_forge,Virtuos Forge,正直·熔炉
virtuos_fury,Virtuos Fury,正直·狂怒
virtuos_ghost,Virtuos Ghost,正直·鬼魅
virtuos_null,Virtuos Null,正直·空无
virtuos_shadow,Virtuos Shadow,正直·暗影
virtuos_spike,Virtuos Spike,正直·尖刺
virtuos_strike,Virtuos Strike,正直·打击
virtuos_surge,Virtuos Surge,正直·突波
virtuos_tempo,Virtuos Tempo,正直·节奏
virtuos_trojan,Virtuos Trojan,正直·特洛伊
virulent_scourge,Virulent Scourge,剧毒灾害
vital_sense,Vital Sense,弱点感应
vital_systems_bypass,Vital Systems Bypass,再生分流
vitality,Vitality,生命力
vitreospina,Vitreospina,璃化脊鳎
vizier_predasite_imprint,Vizier Predasite Imprint,宰相扑猎达赛 基因印记
void_cloak,Void Cloak,虚空隐匿
void_hole,Void Hole,虚空虹洞
voidrig_capsule,Voidrig Capsule,虚空锐将 机舱
voidrig_casing,Voidrig Casing,虚空锐将 外壳
voidrig_engine,Voidrig Engine,虚空锐将 引擎
voidrig_set,Voidrig Set,虚空锐将 一套
voidrig_weapon_pod,Voidrig Weapon Pod,虚空锐将 武器舱
volatile_parasite,Volatile Parasite,暴怒寄生
volatile_quick_return,Volatile Quick Return,易爆速返
volatile_rebound,Volatile Rebound,易爆反弹
volatile_recompense,Volatile Recompense,暴力复仇
volatile_variant,Volatile Variant,易爆变体
volcanic_edge,Volcanic Edge,爆裂刀刃
volnus_prime_blueprint,Volnus Prime Blueprint,创伤 Prime 蓝图
volnus_prime_handle,Volnus Prime Handle,创伤 Prime 握柄
volnus_prime_head,Volnus Prime Head,创伤 Prime 锤头
volnus_prime_set,Volnus Prime Set,创伤 Prime 一套
volt_prime_blueprint,Volt Prime Blueprint,Volt Prime 蓝图
volt_prime_chassis_blueprint,Volt Prime Chassis Blueprint,Volt Prime 机体 蓝图
volt_prime_neuroptics_blueprint,Volt Prime Neuroptics Blueprint,Volt Prime 头部神经光元 蓝图
volt_prime_set,Volt Prime Set,Volt Prime 一套
volt_prime_systems_blueprint,Volt Prime Systems Blueprint,Volt Prime 系统 蓝图
voltage_sequence,Voltage Sequence,电压数列
voltaic_lance,Voltaic Lance,电流长矛
voltaic_strike,Voltaic Strike,伏打电能
vome,Vome,Vome
vome_invocation,Vome Invocation,Vome 神祈
votive_onslaught,Votive Onslaught,埋首猛击
vulcan_blitz,Vulcan Blitz,火神闪击
vulkar_wraith,Vulkar Wraith,金工火神·亡魂
vulpine_mask,Vulpine Mask,狡狐诈面
wanz_stabilizer_blueprint,Wanz Stabilizer Blueprint,万兹稳定器 蓝图
war_blade,War Blade,战争之剑 刀片
war_hilt,War Hilt,战争之剑 握柄
ward_recovery,Ward Recovery,火绫复苏
warding_thurible,Warding Thurible,庇护焚炉
warhead,Warhead,湮灭弹头
warm_coat,Warm Coat,保温服
warriors_rest,Warrior's Rest,战士休憩
waveband_disruptor,Waveband Disruptor,波段干扰
weeping_wounds,Weeping Wounds,创口溃烂
whiplash_mine,Whiplash Mine,牵绳机雷
whirlwind,Whirlwind,旋风
wild_frenzy,Wild Frenzy,猛烈发狂
wildfire,Wildfire,野火
winding_isles_scene,Winding Isles Scene,曲径群岛场景
winds_of_purity,Winds Of Purity,纯净之风
wise_razor,Wise Razor,慧黠斩剃
wisp_prime_blueprint,Wisp Prime Blueprint,Wisp Prime 蓝图
wisp_prime_chassis_blueprint,Wisp Prime Chassis Blueprint,Wisp Prime 机体 蓝图
wisp_prime_neuroptics_blueprint,Wisp Prime Neuroptics Blueprint,Wisp Prime 头部神经光元 蓝图
wisp_prime_set,Wisp Prime Set,Wisp Prime 一套
wisp_prime_systems_blueprint,Wisp Prime Systems Blueprint,Wisp Prime 系统 蓝图
wolf_sledge_blueprint,Wolf Sledge Blueprint,恶狼战锤 蓝图
wolf_sledge_handle,Wolf Sledge Handle,恶狼战锤握柄
wolf_sledge_head,Wolf Sledge Head,恶狼战锤锤头
wolf_sledge_motor,Wolf Sledge Motor,恶狼战锤马达
wolf_sledge_set,Wolf Sledge Set,恶狼战锤 一套
worm_away,Worm Away,蠕虫驱逐
worms_torment,Worm's Torment,蠕虫熬煎
worthy_comradery,Worthy Comradery,可靠战友
wrath_of_ukko,Wrath Of Ukko,乌戈之怒
wrecking_wall,Wrecking Wall,粉碎壁垒
wukong_prime_blueprint,Wukong Prime Blueprint,Wukong Prime 蓝图
wukong_prime_chassis_blueprint,Wukong Prime Chassis Blueprint,Wukong Prime 机体 蓝图
wukong_prime_neuroptics_blueprint,Wukong Prime Neuroptics Blueprint,Wukong Prime 头部神经光元 蓝图
wukong_prime_set,Wukong Prime Set,Wukong Prime 一套
wukong_prime_systems_blueprint,Wukong Prime Systems Blueprint,Wukong Prime 系统 蓝图
wyrm_prime_blueprint,Wyrm Prime Blueprint,蛟龙 Prime 蓝图
wyrm_prime_carapace,Wyrm Prime Carapace,蛟龙 Prime 外壳
wyrm_prime_cerebrum,Wyrm Prime Cerebrum,蛟龙 Prime 头部
wyrm_prime_set,Wyrm Prime Set,蛟龙 Prime 一套
wyrm_prime_systems,Wyrm Prime Systems,蛟龙 Prime 系统
xaku_prime_blueprint,Xaku Prime Blueprint,Xaku Prime 蓝图
xaku_prime_chassis_blueprint,Xaku Prime Chassis Blueprint,Xaku Prime 机体 蓝图
xaku_prime_neuroptics_blueprint,Xaku Prime Neuroptics Blueprint,Xaku Prime 头部神经光元 蓝图
xaku_prime_set,Xaku Prime Set,Xaku Prime 一套
xaku_prime_systems_blueprint,Xaku Prime Systems Blueprint,Xaku Prime 系统 蓝图
xata,Xata,Xata
xata_invocation,Xata Invocation,Xata 神祈
xiphos_avionics_blueprint,Xiphos Avionics Blueprint,Xiphos 飞航系统 蓝图
